DATE,PAGE,TITLE,AUTHOR,POSITION,TRANSLATOR,GENDER,KORRUSNOM,GENRELIT,THEME,NATIONALITY,ORILANGUAGE,bigo
1941-06-01,2,,안중삼,~십월의 길~꼴호즈내 선동원,,M,K,,,,,
1941-06-01,2,caption,TASS,,,,,,,,,
1941-06-01,2,,,,,,,,,,,
1941-06-01,3,,,,,,,,,,,
1941-06-01,3,,벨랴예브,씨르-다리야구역 농학사,,,,,,,,
1941-06-01,3,,야. 네스다노브,,,,,,,,,
1941-06-01,3,,꼰낀,크슬-오르다 로력자 대의원 주쏘베트 회장,,,,,,,,
1941-06-01,4,,TASS,,,,,,,,,
1941-06-01,4,,TASS,,,,,,,,,
1941-06-01,4,,TASS,,,,,,,,,
1941-06-01,4,,TASS,,,,,,,,,
1941-06-01,4,,TASS,,,,,,,,,
1941-06-01,4,,TASS,,,,,,,,,
1941-06-01,4,,TASS,,,,,,,,,
1941-06-01,4,,장표도르,치일리구역 아크마인쓰크 쏘베트 회장,,M,R,,,,,
1941-06-01,4,,최양석,,,M,K,,,,,
1941-06-01,4,,,,,,,,,,,
1941-06-01,4,,,,,,,,,,,
1941-06-04,1,공채,,,,,,,,,,
1941-06-04,1,caption,,,,,,,,,,
1941-06-04,1,공채,,,,,,,,,,
1941-06-04,1,공채,,,,,,,,,,
1941-06-04,1,공채,,,,,,,,,,
1941-06-04,1,공채,,,,,,,,,,
1941-06-04,1,공채,,,,,,,,,,
1941-06-04,2,공채,쓰딸린,쎄쎄쎄르 인민위원 쏘베트 회장 / 쎄세쎄르 인민위원쏘베트 서무부장,,,,,,,,
1941-06-04,2,공채,아. 스웨레브,쎄쎄쎄르 재무인민위원장,,,,,,,,
1941-06-04,2,table,,,,,,,,,,
1941-06-04,2,공채,,,,,,,,,,
1941-06-04,2,공채,,,,,,,,,,
1941-06-04,2,공채,,,,,,,,,,
1941-06-04,3,,최용철,잘라가스구역 ~깔리닌~ 꼴호즈내 선동원,,M,K,,,,,
1941-06-04,3,caption,,,,,,,,,,
1941-06-04,3,,김순택,,,M,K,,,,,
1941-06-04,3,caption,TASS,,,,,,,,,
1941-06-04,3,,최마리야,도야르까,,F,R,,,,,
1941-06-04,3,,박창근,목자,,M,K,,,,,
1941-06-04,3,,남,,,M,K,,,,,
1941-06-04,3,,김,,,U,U,,,,,
1941-06-04,4,,브. 크라에르,,,,,,,,,
1941-06-04,4,공채,,,,,,,,,,
1941-06-04,4,,TASS,,,,,,,,,
1941-06-04,4,,TASS,,,,,,,,,
1941-06-04,4,,TASS,,,,,,,,,
1941-06-04,4,caption,TASS,,,,,,,,,
1941-06-04,4,,TASS,,,,,,,,,
1941-06-06,1,,,,,,,,,,,
1941-06-06,1,,,,,,,,,,,
1941-06-06,1,,김알렉쎄이,,,M,R,,,,,
1941-06-06,1,,허가이,,,U,R,,,,,
1941-06-06,1,공채보급,량호남,,,M,K,,,,,
1941-06-06,1,,,,,,,,,,,
1941-06-06,1,,허병욱,,,M,K,,,,,
1941-06-06,1,,,,,,,,,,,
1941-06-06,1,,오가이,당책임비서,,U,R,,,,,
1941-06-06,2,,뜨. 리트위노브,크슬-오르다 주당위원회 까드르 쎅또르 주임,,,,,,,,
1941-06-06,2,caption,TASS,,,,,,,,,
1941-06-06,2,,황승만,,,M,K,,,,,
1941-06-06,2,,남,,,M,K,,,,,
1941-06-06,2,,,,,,,,,,,
1941-06-06,2,caption,,,,,,,,,,
1941-06-06,3,caption,TASS,,,,,,,,,
1941-06-06,3,,,,,,,,,,,
1941-06-06,3,,TASS,,,,,,,,,
1941-06-06,3,,그. 이니호브,박사,,,,,,,,
1941-06-06,3,caption,TASS,,,,,,,,,
1941-06-06,4,,,,,,,,,,,
1941-06-06,4,,황영준,,,M,K,,,,,
1941-06-06,4,,,,,,,,,,,
1941-06-06,4,,,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,caption,TASS,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,,TASS,,,,,,,,,
1941-06-06,4,,,,,,,,,,,
1941-06-08,1,,,,,,,,,,,
1941-06-08,1,,,,,,,,,,,
1941-06-08,1,,허성호,~깔리닌~ 꼴호즈내 초급당단체 비서,,M,K,,,,,
1941-06-08,1,,리경현,,,M,K,,,,,
1941-06-08,1,,박진섭,,,M,K,,,,,
1941-06-08,1,,방영국,,,M,K,,,,,
1941-06-08,1,,최라지온,,,M,R,,,,,
1941-06-08,1,,조승학,,,M,K,,,,,
1941-06-08,1,,리상철,,,M,K,,,,,
1941-06-08,1,,천,,,U,U,,,,,
1941-06-08,2,,엠. 야로쓸랍쓰끼,아까제미크,,,,,,,,
1941-06-08,3,,,,,,,,,,,
1941-06-08,4,,,,,,,,,,,
1941-06-08,4,,,,,,,,,,,
1941-06-08,4,,TASS,,,,,,,,,
1941-06-08,4,,TASS,,,,,,,,,
1941-06-08,4,,김일천,사회주의빅이 참모부,,M,K,,,,,
1941-06-08,4,,김해운,,,M,K,,,,,
1941-06-08,4,,,,,,,,,,,
1941-06-11,1,,,,,,,,,,,
1941-06-11,1,,,,,,,,,,,
1941-06-11,2,,쁘. 오레호브,카스. 쎄쎄르 인민위원 쏘베트 부회장 / 카스. 쎄쎄르 인민위원쏘베트 서무부장대리,,,,,,,,
1941-06-11,2,,총칼,,,,,,,,,
1941-06-11,2,,아르다바예브,씨르-다리야 구역위원회 선전-선동부 부장,,,,,,,,
1941-06-11,3,,,,,,,,,,,
1941-06-11,3,,최 그.,주농무부 주임 동물학긔수,,U,R,,,,,
1941-06-11,3,,,,,,,,,,,
1941-06-11,3,,김일천,,,M,K,,,,,
1941-06-11,3,caption,TASS,,,,,,,,,
1941-06-11,3,,,,,,,,,,,
1941-06-11,3,,,,,,,,,,,
1941-06-11,3,caption,TASS,,,,,,,,,
1941-06-11,3,,장금석,농학사,,M,K,,,,,
1941-06-11,4,,,,,,,,,,,
1941-06-11,4,,장알렉쎄이,바이비츠촌 중학교,,M,R,,,,,
1941-06-11,4,,장표도르,,,M,R,,,,,
1941-06-11,4,,TASS,,,,,,,,,
1941-06-11,4,,TASS,,,,,,,,,
1941-06-11,4,,TASS,,,,,,,,,
1941-06-11,4,,TASS,,,,,,,,,
1941-06-11,4,,TASS,,,,,,,,,
1941-06-11,4,,TASS,,,,,,,,,
1941-06-11,4,,TASS,,,,,,,,,
1941-06-11,4,,브. 쁘룬초브,,,,,,,,,
1941-06-13,1,,,,,,,,,,,
1941-06-13,1,caption,TASS,,,,,,,,,
1941-06-13,1,,,,,,,,,,,
1941-06-13,1,,김진,,,M,K,,,,,
1941-06-13,1,,석그리고리,~뽀베다~꼴호즈내 초급중학교 지렉또르,,M,R,,,,,
1941-06-13,1,caption,,,,,,,,,,
1941-06-13,2,,,,,,,,,,,
1941-06-13,3,,바이불로브,주당위원회내 농업부 인쓰뜨룩또르,,,,,,,,
1941-06-13,3,,윤긔환,,,M,K,,,,,
1941-06-13,3,,최 그.,주농무부내 주임동물학긔수,,U,R,,,,,
1941-06-13,3,caption,TASS,,,,,,,,,
1941-06-13,3,,,,,,,,,,,
1941-06-13,4,caption,TASS,,,,,,,,,
1941-06-13,4,,,,,,,,,,,
1941-06-13,4,,불길,,,,,,,,,
1941-06-13,4,,ㅎ,,,,,,,,,
1941-06-13,4,,TASS,,,,,,,,,
1941-06-13,4,,TASS,,,,,,,,,
1941-06-13,4,subscription 다른신문도,,,,,,,,,,
1941-06-15,1,,,,,,,,,,,
1941-06-15,1,,,,,,,,,,,
1941-06-15,1,,김성삼,,,M,K,,,,,
1941-06-15,1,,림유연,,,M,K,,,,,
1941-06-15,1,,김태익,,,M,K,,,,,
1941-06-15,1,,,,,,,,,,,
1941-06-15,1,caption,TASS,,,,,,,,,
1941-06-15,1,,오익봉,,,M,K,,,,,
1941-06-15,1,,,,,,,,,,,
1941-06-15,1,,,,,,,,,,,
1941-06-15,1,caption,TASS,,,,,,,,,
1941-06-15,2,literature,김동철,,,M,K,short story,Sonyat reports the guests of her house to the authority and the authority takes away the guest.,Korean,Korean,
1941-06-15,2,literature,리중봉,,,M,K,poetry,River Syr Darya,Korean,Korean,
1941-06-15,2,literature,김광현,,,M,K,poetry,hard work / Kolkhoz,Korean,Korean,
1941-06-15,2,literature,우월춘,,,M,K,poetry,farming season,Korean,Korean,
1941-06-15,2,,TASS,,,,,,,,,
1941-06-15,2,,,,,,,,,,,
1941-06-15,3,,,,,,,,,,,
1941-06-15,3,table,,,,,,,,,,
1941-06-15,3,table,,,,,,,,,,
1941-06-15,4,table,,,,,,,,,,
1941-06-15,4,,,,,,,,,,,
1941-06-15,4,통지서,주당위원회,,,,,,,,,
1941-06-15,4,,TASS,,,,,,,,,
1941-06-15,4,,TASS,,,,,,,,,
1941-06-15,4,,TASS,,,,,,,,,
1941-06-15,4,,TASS,,,,,,,,,
1941-06-15,4,,,,,,,,,,,
1941-06-18,1,,,,,,,,,,,
1941-06-18,1,,,,,,,,,,,
1941-06-18,1,caption,,,,,,,,,,
1941-06-18,1,literature,김증손,,,M,K,poetry,prasing Gorky,Korean,Korean,
1941-06-18,1,,,,,,,,,,,
1941-06-18,1,,,,,,,,,,,
1941-06-18,1,,,,,,,,,,,
1941-06-18,2,,,,,,,,,,,
1941-06-18,2,caption,,,,,,,,,,
1941-06-18,2,,강알렉쎄이,크슬-오르다 시당위원회 선전선동부 부장,,M,R,,,,,
1941-06-18,3,,,,,,,,,,,
1941-06-18,3,table,,,,,,,,,,
1941-06-18,3,table,,,,,,,,,,
1941-06-18,4,,,,,,,,,,,
1941-06-20,1,,,,,,,,,,,
1941-06-20,2,,,,,,,,,,,
1941-06-20,3,,,,,,,,,,,
1941-06-20,4,,현올산,~광동꼼무나~ 꼴호즈내 선동원,,M,R,,,,,
1941-06-20,4,,,,,,,,,,,
1941-06-20,4,,허성호,~깔리닌~ 꼴호즈내초급당단체 비서,,M,K,,,,,
1941-06-20,4,,,,,,,,,,,
1941-06-20,4,,송일룡,,,M,K,,,,,
1941-06-20,4,,TASS,,,,,,,,,
1941-06-20,4,,TASS,,,,,,,,,
1941-06-20,4,,TASS,,,,,,,,,
1941-06-20,4,,TASS,,,,,,,,,
1941-06-20,4,,TASS,,,,,,,,,
1941-06-20,4,,TASS,,,,,,,,,
1941-06-20,4,,TASS,,,,,,,,,
1941-06-21,1,,,,,,,,,,,
1941-06-21,2,,,,,,,,,,,
1941-06-21,3,,,,,,,,,,,
1941-06-21,3,,,,,,,,,,,
1941-06-21,3,,,,,,,,,,,
1941-06-21,3,,김순택,,,M,K,,,,,
1941-06-21,3,,TASS,,,,,,,,,
1941-06-21,3,,TASS,,,,,,,,,
1941-06-21,4,,장표도르,아크마인쓰크 쏘베트 회장,,M,R,,,,,
1941-06-21,4,,태,,,M,K,,,,,
1941-06-21,4,"korean wrestling / 카사흐, 고려 씨름",,,,,,,,,,
1941-06-21,4,caption,,,,,,,,,,
1941-06-21,4,,박동섭,농학사,,M,K,,,,,
1941-06-21,4,caption,TASS,,,,,,,,,
1941-06-21,4,,TASS,,,,,,,,,
1941-06-21,4,,TASS,,,,,,,,,
1941-06-21,4,subscription 다른 신문도,,,,,,,,,,
1941-06-22,1,,,,,,,,,,,
1941-06-22,1,,쁘. 찌모페이예브,카스 쎄쎄르 농무인민위원부 주임 인쓰펙또르 - 조직원 / 카스 쎄쎄르 농무인민위원부 동물학총긔사,,,,,,,,
1941-06-22,1,caption,TASS,,,,,,,,,
1941-06-22,2,,이 드워르낀,,,,,,,,,
1941-06-22,2,,박봉운,,,M,K,,,,,
1941-06-22,3,,아흐메또브,쩨렌-우샤크 구역당위원회 조직-인쓰뜨룩또르부 부장,,,,,,,,
1941-06-22,3,,강알렉싼드르,까르막치 구역당위원회 인쓰뜨룩또르,,M,R,,,,,
1941-06-22,3,,최철준,,,M,K,,,,,
1941-06-22,3,,안범송,,,M,K,,,,,
1941-06-22,3,,김병국,나우르스바이촌 무급선전원,,M,K,,,,,
1941-06-22,4,caption,TASS,,,,,,,,,
1941-06-22,4,,송창세,분조장,,M,K,,,,,
1941-06-22,4,,,,,,,,,,,
1941-06-22,4,,,,,,,,,,,
1941-06-22,4,,,,,,,,,,,
1941-06-22,4,,김동훈,분조장,,M,K,,,,,
1941-06-22,4,caption,TASS,,,,,,,,,
1941-06-22,4,,TASS,,,,,,,,,
1941-06-22,4,,TASS,,,,,,,,,
1941-06-22,4,,TASS,,,,,,,,,
1941-06-22,4,,,,,,,,,,,
1941-06-22,4,,김승범,,,M,K,,,,,
1941-06-24,1,,,,,,,,,,,
1941-06-24,1,caption,TASS,,,,,,,,,
1941-06-24,1,,,,,,,,,,,
1941-06-24,1,,깔리닌 ,,,,,,,,,
1941-06-24,1,,깔리닌 ,,,,,,,,,
1941-06-24,2,,깔리닌 ,,,,,,,,,
1941-06-24,2,,,,,,,,,,,
1941-06-24,2,,,,,,,,,,,
1941-06-24,2,,독싼바예브,쩨렌-우샤크 구역당위원회 선전-선동부 부장,,,,,,,,
1941-06-24,3,,허학수,~광동꼼무나~꼴호즈 초급당단체 비서,,M,K,,,,,
1941-06-24,3,,황금덕,분조장,,M,K,,,,,
1941-06-24,3,,김득만,,,M,K,,,,,
1941-06-24,3,,리성구,종람소 소장,,M,K,,,,,
1941-06-24,3,,리돌준,분조장,,M,K,,,,,
1941-06-24,4,,남해룡,,,M,K,,,,,
1941-06-24,4,,화경,,,F,K,,,,,
1941-06-24,4,,주쏘피야,,,F,R,,,,,
1941-06-24,4,caption,TASS,,,,,,,,,
1941-06-24,4,,,,,,,,,,,
1941-06-27,1,,,,,,,,,,,
1941-06-27,1,,,,,,,,,,,
1941-06-27,1,,,,,,,,,,,
1941-06-27,2,,,,,,,,,,,
1941-06-27,2,,PRAVDA,,,,,,,,,
1941-06-27,2,,,,,,,,,,,
1941-06-27,2,,,,,,,,,,,
1941-06-27,2,,,,,,,,,,,
1941-06-27,2,,강,,,U,U,,,,,
1941-06-27,3,,독싼바예브,쩨렌-우샤크 구역당위원회 선전-선동부 부장,,,,,,,,
1941-06-27,3,,김태익,,,M,K,,,,,
1941-06-27,3,,,,,,,,,,,
1941-06-27,3,,김창선,브리가지르,,M,K,,,,,
1941-06-27,3,,송일룡,,,M,K,,,,,
1941-06-27,3,,장금철,우차쓰크 농학사,,M,K,,,,,
1941-06-27,3,,방,,,M,K,,,,,
1941-06-27,3,,,,,,,,,,,
1941-06-27,3,,,,,,,,,,,
1941-06-27,4,,,,,,,,,,,
1941-06-27,4,,,,,,,,,,,
1941-06-27,4,caption,TASS,,,,,,,,,
1941-06-27,4,,TASS,,,,,,,,,
1941-06-27,4,,TASS,,,,,,,,,
1941-06-27,4,,TASS,,,,,,,,,
1941-06-27,4,,TASS,,,,,,,,,
1941-06-29,1,,,,,,,,,,,
1941-06-29,1,,깔리닌 ,,,,,,,,,
1941-06-29,1,,깔리닌 ,,,,,,,,,
1941-06-29,1,,TASS,,,,,,,,,
1941-06-29,1,따쓰의 반박,TASS,,,,,,,,,
1941-06-29,2,,,,,,,,,,,
1941-06-29,2,,PRAVDA,,,,,,,,,
1941-06-29,2,,TASS,,,,,,,,,
1941-06-29,2,,,,,,,,,,,
1941-06-29,2,,,,,,,,,,,
1941-06-29,2,,,,,,,,,,,
1941-06-29,2,,방영국,,,M,K,,,,,
1941-06-29,3,,,,,,,,,,,
1941-06-29,3,,리창률,,,M,K,,,,,
1941-06-29,3,,,,,,,,,,,
1941-06-29,3,,,,,,,,,,,
1941-06-29,3,,,,,,,,,,,
1941-06-29,3,,,,,,,,,,,
1941-06-29,3,,,,,,,,,,,
1941-06-29,3,,,,,,,,,,,
1941-06-29,3,,,,,,,,,,,
1941-06-29,4,,홍왈랴,씨르-다리야구역 ~뽀베다~ 꼴호즈내 초급중학교 6년급 취우등생,,F,R,,,,,
1941-06-29,4,,아니께나 류드밀라,크슬-오르다시내 ~워로실로브~ 중학교 칠년급 최우등생,,,,,,,,
1941-06-29,4,,손용삼,까르막치구역 ~제삼인떼르나치오날~ 꼴호즈내 중학교 7년금 최우등생,,M,K,,,,,
1941-06-29,4,caption,TASS,,,,,,,,,
1941-06-29,4,,장명숙,까르막치구역 ~체르원나야세믈랴~ 꼴호즈내 도야르까,,F,K,,,,,
1941-06-29,4,,TASS,,,,,,,,,
1941-06-29,4,,,,,,,,,,,
1941-06-29,4,,TASS,,,,,,,,,
1941-06-29,4,,TASS,,,,,,,,,
1941-06-29,4,,TASS,,,,,,,,,
1941-06-29,4,,TASS,,,,,,,,,
1941-07-02,1,,,,,,,,,,,
1941-07-02,1,caption,TASS,,,,,,,,,
1941-07-02,1,,,,,,,,,,,
1941-07-02,2,,,,,,,,,,,
1941-07-02,2,,editorial,,,,,,,,,
1941-07-02,2,,,,,,,,,,,
1941-07-02,3,,PRAVDA,,,,,,,,,
1941-07-02,3,,깔리닌 ,,,,,,,,,
1941-07-02,4,,TASS,,,,,,,,,
1941-07-02,4,,TASS,,,,,,,,,
1941-07-02,4,,TASS,,,,,,,,,
1941-07-02,4,,TASS,,,,,,,,,
1941-07-02,4,,TASS,,,,,,,,,
1941-07-02,4,,TASS,,,,,,,,,
1941-07-02,4,,,,,,,,,,,
1941-07-02,1,,정희선,~체르원나야 세믈랴~ 꼴호즈내 초급당단체 비서,,F,K,,,,,
1941-07-02,1,,장표도르,,,M,R,,,,,
1941-07-02,1,,황하운,,,M,K,,,,,
1941-07-02,1,,리순선,~붉은십월~ 꼴호즈내 선동 꼴렉찌브 지도자,,F,K,,,,,
1941-07-02,1,caption,,,,,,,,,,
1941-07-02,1,,오익봉,,,M,K,,,,,
1941-07-02,1,,강표돌,~제삼 인떼르나치오날~ 꼴호즈내 초급당단체 비서,,M,R,,,,,
1941-07-02,1,caption,,,,,,,,,,
1941-07-02,1,theater,,,,,,,,,,
1941-07-04,1,,깔리닌,,,,,,,,,
1941-07-04,1,,,,,,,,,,,
1941-07-04,1,,,,,,,,,,,
1941-07-04,2,,,,,,,,,,,
1941-07-04,2,,PRAVDA,,,,,,,,,
1941-07-04,3,,옘. 야로슬라브쓰끼,,,,,,,,,
1941-07-04,4,,느. 사보따,쓰따르시 쎄르산트,,,,,,,,
1941-07-04,4,,,,,,,,,,,
1941-07-04,4,,,,,,,,,,,
1941-07-04,4,,김창수,,,M,K,,,,,
1941-07-04,4,,TASS,,,,,,,,,
1941-07-04,4,,TASS,,,,,,,,,
1941-07-06,1,,,,,,,,,,,
1941-07-06,1,caption,,,,,,,,,,
1941-07-06,2,,,,,,,,,,,
1941-07-06,2,,,,,,,,,,,
1941-07-06,2,literature,태장춘,,,M,K,poetry,Anti-fascism / Soviet Patriotism,Korean,Korean,
1941-07-06,2,,,,,,,,,,,
1941-07-06,3,,,,,,,,,,,
1941-07-06,4,,,,,,,,,,,
1941-07-06,4,,리경현,,,M,K,,,,,
1941-07-06,4,,강 크. 아.,,,M,R,,,,,
1941-07-06,4,,오익봉,,,M,K,,,,,
1941-07-06,4,caption,TASS,,,,,,,,,
1941-07-06,4,caption,TASS,,,,,,,,,
1941-07-06,4,,TASS,,,,,,,,,
1941-07-06,4,,TASS,,,,,,,,,
1941-07-06,4,,TASS,,,,,,,,,
1941-07-06,4,,TASS,,,,,,,,,
1941-07-09,1,,,,,,,,,,,
1941-07-09,1,caption,TASS,,,,,,,,,
1941-07-09,1,,,,,,,,,,,
1941-07-09,1,,,,,,,,,,,
1941-07-09,2,,,,,,,,,,,
1941-07-09,2,caption,,,,,,,,,,
1941-07-09,3,,,,,,,,,,,
1941-07-09,3,,,,,,,,,,,
1941-07-09,3,,최주린,,,N,K,,,,,
1941-07-09,3,,전보통신,,,,,,,,,
1941-07-09,3,caption,꾸크르니크쓰,미술가,,,,,,,,
1941-07-09,3,,강알렉싼드르,카르막치 구역당위원회 인쓰뜨룩또르,,M,R,,,,,
1941-07-09,3,,리춘백,~쓰빠르따크~ 체육단 인쓰뜨룩또르,,,,,,,,
1941-07-09,4,,느. 운다씨노브,,,,,,,,,
1941-07-09,4,table,,,,,,,,,,
1941-07-09,4,,사일,,,M,K,,,,,
1941-07-09,4,caption,돌고루꼬브 느.,미술가,,,,,,,,
1941-07-09,4,,TASS,,,,,,,,,
1941-07-09,4,,TASS,,,,,,,,,
1941-07-09,4,,TASS,,,,,,,,,
1941-07-09,4,,TASS,,,,,,,,,
1941-07-11,1,,,,,,,,,,,
1941-07-11,1,,TASS,,,,,,,,,
1941-07-11,2,caption,,,,,,,,,,
1941-07-11,2,,깔리닌 ,,,,,,,,,
1941-07-11,2,,TASS,,,,,,,,,
1941-07-11,2,,안범송,학교내 공청동맹단체 조직원,,M,K,,,,,
1941-07-11,2,,류동익,,,M,K,,,,,
1941-07-11,3,,렴,,,M,K,,,,,
1941-07-11,3,,김알렉쎄이,,,M,R,,,,,
1941-07-11,3,,최운악,,,M,K,,,,,
1941-07-11,3,,박알렉싼드르,,,M,R,,,,,
1941-07-11,3,,사일,,,M,K,,,,,
1941-07-11,3,,김광일,씨르-다리야구역 ~뽀베다~ 꼴호즈내 초급중학교 일년금 담님교원,,M,K,,,,,
1941-07-11,3,,김,,,U,U,,,,,
1941-07-11,4,,쓰. 보리쏘브,,,,,,,,,
1941-07-11,4,,TASS,,,,,,,,,
1941-07-11,4,,TASS,,,,,,,,,
1941-07-11,4,,TASS,,,,,,,,,
1941-07-11,4,,TASS,,,,,,,,,
1941-07-11,4,,TASS,,,,,,,,,
1941-07-11,4,,최윤학,,,M,K,,,,,
1941-07-11,4,정오,editorial,,,,,,,,,
1941-07-13,1,,,,,,,,,,,
1941-07-13,1,,,,,,,,,,,
1941-07-13,1,,깔리닌 ,,,,,,,,,
1941-07-13,2,,PRAVDA,,,,,,,,,
1941-07-13,2,,,,,,,,,,,
1941-07-13,2,,김우경,~카스리쓰~ 꼴호즈내 초급당단체 비서대리,,M,K,,,,,
1941-07-13,2,,그. 미. 하씬,제2 시게공장 긔수,,,,,,,,
1941-07-13,2,caption,,,,,,,,,,
1941-07-13,3,,리학수,~오고로드니크~ 꼴호즈내 제2호 브리가다 선동원,,M,K,,,,,
1941-07-13,3,,사일,,,M,K,,,,,
1941-07-13,3,literature,유설청,,,N,K,poetry,Soviet Patriotism,Korean,Korean,
1941-07-13,3,,최지미뜨르,꼴호즈 부회장,,M,R,,,,,
1941-07-13,3,,렴택선,,,M,K,,,,,
1941-07-13,3,,TASS,,,,,,,,,
1941-07-13,3,,TASS,,,,,,,,,
1941-07-13,3,,TASS,,,,,,,,,
1941-07-13,3,,TASS,,,,,,,,,
1941-07-13,4,,느. 운다씨노브,,,,,,,,,
1941-07-13,4,table,,,,,,,,,,
1941-07-13,4,,TASS,,,,,,,,,
1941-07-13,4,,TASS,,,,,,,,,
1941-07-13,4,,TASS,,,,,,,,,
1941-07-13,4,,TASS,,,,,,,,,
1941-07-13,4,caption,,,,,,,,,,
1941-07-13,4,,TASS,,,,,,,,,
1941-07-16,1,,PRAVDA,,,,,,,,,
1941-07-16,1,,,,,,,,,,,
1941-07-16,1,,몰로또브,,,,,,,,,
1941-07-16,1,,몰로또브,,,,,,,,,
1941-07-16,2,,,,,,,,,,,
1941-07-16,2,caption,TASS,,,,,,,,,
1941-07-16,3,,이브라예브,주인민교육부내 학교섹또르 주임,,,,,,,,
1941-07-16,3,,방영국,,,M,K,,,,,
1941-07-16,3,,,,,,,,,,,
1941-07-16,3,,,,,,,,,,,
1941-07-16,3,,,,,,,,,,,
1941-07-16,3,,리춘백,,,M,K,,,,,
1941-07-16,3,,고낙천,~연해주의병~ 꼴호즈내 초급당단체 비서,,M,K,,,,,
1941-07-16,3,쓸데없는 잡담과 공연한 말공부로 일삼지 말라!,,,,,,,,,,
1941-07-16,4,caption,TASS,,,,,,,,,
1941-07-16,4,,아. 따라쏘브,제네랄-마이오르,,,,,,,,
1941-07-16,4,,,,,,,,,,,
1941-07-16,4,,TASS,,,,,,,,,
1941-07-16,4,,TASS,,,,,,,,,
1941-07-16,4,,TASS,,,,,,,,,
1941-07-16,4,,TASS,,,,,,,,,
1941-07-16,4,,TASS,,,,,,,,,
1941-07-18,1,,PRAVDA,,,,,,,,,
1941-07-18,1,,,,,,,,,,,
1941-07-18,2,,,,,,,,,,,
1941-07-18,2,,므. 수꼬브,쏘베트동맹 영웅 믈라드시 레이떼난트,,,,,,,,
1941-07-18,2,,므. 끄또브,동작하는 군대,,,,,,,,
1941-07-18,2,,,,,,,,,,,
1941-07-18,3,,,,,,,,,,,
1941-07-18,3,,리완규,~연해주 의병~ 꼴호즈내 페르마 주임,,M,K,,,,,
1941-07-18,3,,렴사일,,,M,K,,,,,
1941-07-18,3,,주안드레이,주재정부 일꾼,,M,R,,,,,
1941-07-18,3,,,,,,,,,,,
1941-07-18,4,caption 항공폭탄을 피하는 단순한 피란처,TASS,,,,,,,,,
1941-07-18,4,,,,,,,,,,,
1941-07-18,4,통지서,주당위원회,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,caption,,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-18,4,,TASS,,,,,,,,,
1941-07-20,1,,PRAVDA,,,,,,,,,
1941-07-20,1,caption,TASS,,,,,,,,,
1941-07-20,1,,깔리닌 ,,,,,,,,,
1941-07-20,1,,,,,,,,,,,
1941-07-20,2,,,,,,,,,,,
1941-07-20,2,,,,,,,,,,,
1941-07-20,2,,KAZTAG,,,,,,,,,
1941-07-20,2,caption,TASS,,,,,,,,,
1941-07-20,2,caption,TASS,,,,,,,,,
1941-07-20,2,,KAZTAG,,,,,,,,,
1941-07-20,2,,KAZTAG,,,,,,,,,
1941-07-20,2,,,,,,,,,,,
1941-07-20,2,,TASS,,,,,,,,,
1941-07-20,2,,TASS,,,,,,,,,
1941-07-20,3,caption,,,,,,,,,,
1941-07-20,3,,그. 알렉싼드로브,,,,,,,,,
1941-07-20,3,caption,TASS,,,,,,,,,
1941-07-20,3,,,,,,,,,,,
1941-07-20,4,literature,Zhambyl,,김증손,,,poetry,Prasing Stalin / Patriotism,Kazakh,Kazakh,
1941-07-20,4,,김예브도낌,꼴호즈 부긔원,,M,R,,,,,
1941-07-20,4,,,,,,,,,,,
1941-07-20,4,,사일,,,M,K,,,,,
1941-07-20,4,,최주린,,,N,K,,,,,
1941-07-20,4,,최라지온,,,M,R,,,,,
1941-07-20,4,,김득만,,,M,K,,,,,
1941-07-20,4,,TASS,,,,,,,,,
1941-07-20,4,푸뽈경기,,,,,,,,,,
1941-07-23,1,,PRAVDA,,,,,,,,,
1941-07-23,1,,깔리닌 ,,,,,,,,,
1941-07-23,1,,깔리닌 ,,,,,,,,,
1941-07-23,1,,깔리닌 ,,,,,,,,,
1941-07-23,1,,,,,,,,,,,
1941-07-23,2,,,,,,,,,,,
1941-07-23,2,,사 마이스끼,,,,,,,,,
1941-07-23,2,,김춘봉,<제삼인떼르나치오날> 꼴호즈내 초급당단체 비서대리,,M,K,,,,,
1941-07-23,3,,,,,,,,,,,
1941-07-23,3,,고원용,씨르-다리야구역 ~제삼인떼르나치오날~ 꼴호즈 브리가지르,,M,K,,,,,
1941-07-23,3,,리규학,,,M,K,,,,,
